Build ID,Test Method,Flaky or Not,Detection Method,Traceback Cover,Number of Smells,Flaky Frequency,Size,Path
594548163,test_issue768,Flaky,Traceback Coverage,F,0,0.25,9,spaCy/spacy/tests/lang/fr/test_prefix_suffix_infix.py
594548163,test_add_label,Flaky,Traceback Coverage,F,1,0.22,14,spaCy/spacy/tests/parser/test_add_label.py
594548163,test_get_oracle_actions,Flaky,Traceback Coverage,F,0,0.25,16,spaCy/spacy/tests/parser/test_arc_eager_oracle.py
594548163,test_accept_blocked_token,Flaky,Traceback Coverage,F,0,0.25,40,spaCy/spacy/tests/parser/test_ner.py
594548163,test_overwrite_token,Flaky,Traceback Coverage,F,0,0.25,18,spaCy/spacy/tests/parser/test_ner.py
594548163,test_ruler_before_ner,Flaky,Traceback Coverage,F,0,0.40,17,spaCy/spacy/tests/parser/test_ner.py
594548163,test_ner_before_ruler,Flaky,Traceback Coverage,F,0,0.40,17,spaCy/spacy/tests/parser/test_ner.py
594548163,test_block_ner,Flaky,Traceback Coverage,F,0,0.25,13,spaCy/spacy/tests/parser/test_ner.py
594548163,test_beam_parse,Flaky,Traceback Coverage,F,0,0.33,6,spaCy/spacy/tests/parser/test_nn_beam.py
594548163,test_sentencizer_across_scripts,Flaky,Traceback Coverage,F,0,0.25,5,spaCy/spacy/tests/pipeline/test_sentencizer.py
594548163,test_issue595,Flaky,Traceback Coverage,F,0,0.25,13,spaCy/spacy/tests/regression/test_issue1-1000.py
594548163,test_issue600,Flaky,Traceback Coverage,F,0,0.25,3,spaCy/spacy/tests/regression/test_issue1-1000.py
594548163,test_issue743,Flaky,Traceback Coverage,F,0,0.25,5,spaCy/spacy/tests/regression/test_issue1-1000.py
594548163,test_issue850,Flaky,Traceback Coverage,F,0,0.33,12,spaCy/spacy/tests/regression/test_issue1-1000.py
594548163,test_issue850_basic,Flaky,Traceback Coverage,F,0,0.33,11,spaCy/spacy/tests/regression/test_issue1-1000.py
594548163,test_issue1061,Flaky,Traceback Coverage,F,0,0.25,16,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1242,Flaky,Traceback Coverage,F,0,0.25,6,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1250,Flaky,Traceback Coverage,F,0,0.25,8,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1257,Flaky,Traceback Coverage,F,0,0.25,5,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1375,Flaky,Traceback Coverage,F,0,0.25,8,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1387,Flaky,Traceback Coverage,F,0,0.25,11,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1434,Flaky,Traceback Coverage,F,0,0.33,11,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1450,Flaky,Traceback Coverage,F,0,0.33,10,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1488,Flaky,Traceback Coverage,F,1,0.25,18,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1494,Flaky,Traceback Coverage,F,0,0.25,12,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548163,test_issue1506,Flaky,Traceback Coverage,F,1,0.25,19,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1537,Flaky,Traceback Coverage,F,0,0.25,21,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1547,Flaky,Traceback Coverage,F,0,0.43,7,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1654,Flaky,Traceback Coverage,F,0,0.25,12,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1757,Flaky,Traceback Coverage,F,0,0.25,10,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1799,Flaky,Traceback Coverage,F,0,0.25,18,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1834,Flaky,Traceback Coverage,F,0,0.25,14,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1883,Flaky,Traceback Coverage,F,0,0.33,7,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1915,Flaky,Traceback Coverage,F,0,0.21,6,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue1945,Flaky,Traceback Coverage,F,0,0.33,8,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548163,test_issue2179,Flaky,Traceback Coverage,F,0,0.19,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
594548163,test_issue2482,Flaky,Traceback Coverage,F,0,0.36,5,spaCy/spacy/tests/regression/test_issue2001-2500.py
594548163,test_issue2564,Flaky,Traceback Coverage,F,0,0.33,11,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548163,test_issue2671,Flaky,Traceback Coverage,F,0,0.33,20,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548163,test_issue2782,Flaky,Traceback Coverage,F,0,0.25,5,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548163,test_issue2800,Flaky,Traceback Coverage,F,2,0.17,17,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548163,test_issue2901,Flaky,Traceback Coverage,F,0,0.40,7,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548163,test_issue3002,Flaky,Traceback Coverage,F,0,0.25,6,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3199,Flaky,Traceback Coverage,F,0,0.25,7,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3209,Flaky,Traceback Coverage,F,0,0.22,15,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3248_1,Flaky,Traceback Coverage,F,0,0.25,7,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3248_2,Flaky,Traceback Coverage,F,0,0.40,8,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3289,Flaky,Traceback Coverage,F,0,0.30,8,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3345,Flaky,Traceback Coverage,F,0,0.50,81,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3410,Flaky,Traceback Coverage,F,0,0.25,12,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3456,Flaky,Traceback Coverage,F,0,0.25,5,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3468,Flaky,Traceback Coverage,F,0,0.25,13,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548163,test_issue3531,Flaky,Traceback Coverage,F,0,0.25,26,spaCy/spacy/tests/regression/test_issue3531.py
594548163,test_issue3611,Flaky,Traceback Coverage,F,1,0.40,37,spaCy/spacy/tests/regression/test_issue3611.py
594548163,test_issue3625,Flaky,Traceback Coverage,F,0,0.25,5,spaCy/spacy/tests/regression/test_issue3625.py
594548163,test_issue3803,Flaky,Traceback Coverage,F,0,0.25,5,spaCy/spacy/tests/regression/test_issue3803.py
594548163,test_issue3869,Flaky,Traceback Coverage,F,0,0.25,7,spaCy/spacy/tests/regression/test_issue3869.py
594548163,test_issue3880,Flaky,Traceback Coverage,F,0,0.25,14,spaCy/spacy/tests/regression/test_issue3880.py
594548163,test_issue3959,Flaky,Traceback Coverage,F,0,0.25,16,spaCy/spacy/tests/regression/test_issue3959.py
594548163,test_issue4030,Flaky,Traceback Coverage,F,1,0.33,41,spaCy/spacy/tests/regression/test_issue4030.py
594548163,test_issue4042,Flaky,Traceback Coverage,F,0,0.50,25,spaCy/spacy/tests/regression/test_issue4042.py
594548163,test_issue4042_bug2,Flaky,Traceback Coverage,F,0,0.25,31,spaCy/spacy/tests/regression/test_issue4042.py
594548163,test_issue4190,Flaky,Traceback Coverage,F,0,0.22,17,spaCy/spacy/tests/regression/test_issue4190.py
594548163,test_issue4267,Flaky,Traceback Coverage,F,0,0.25,24,spaCy/spacy/tests/regression/test_issue4267.py
594548163,test_issue4272,Flaky,Traceback Coverage,F,0,0.25,5,spaCy/spacy/tests/regression/test_issue4272.py
594548163,test_issue4313,Flaky,Traceback Coverage,F,0,0.25,24,spaCy/spacy/tests/regression/test_issue4313.py
594548163,test_issue4348,Flaky,Traceback Coverage,F,1,0.25,12,spaCy/spacy/tests/regression/test_issue4348.py
594548163,test_serialize_doc_bin,Flaky,Traceback Coverage,F,0,0.33,10,spaCy/spacy/tests/serialize/test_serialize_doc.py
594548163,test_serialize_language_meta_disk,Flaky,Traceback Coverage,F,0,0.43,5,spaCy/spacy/tests/serialize/test_serialize_language.py
594548163,test_serialize_with_custom_tokenizer,Flaky,Traceback Coverage,F,0,0.25,18,spaCy/spacy/tests/serialize/test_serialize_language.py
594548163,test_serialize_language_exclude,Flaky,Traceback Coverage,F,0,0.40,13,spaCy/spacy/tests/serialize/test_serialize_language.py
594548163,test_tokenizer_add_special_case_tag,Flaky,Traceback Coverage,F,0,0.25,8,spaCy/spacy/tests/tokenizer/test_tokenizer.py
594548161,test_pretrain_make_docs,Non-Flaky,Multi-Factor,T,0,0.33,31,spaCy/spacy/tests/test_cli.py
594548161,test_displacy_rtl,Non-Flaky,Multi-Factor,T,0,0.20,16,spaCy/spacy/tests/test_displacy.py
594548161,test_roundtrip_docs_to_json,Non-Flaky,Multi-Factor,T,1,0.20,68,spaCy/spacy/tests/test_gold.py
594548161,test_lemmatizer_reflects_lookups_changes,Non-Flaky,Multi-Factor,T,0,0.20,23,spaCy/spacy/tests/test_lemmatizer.py
594548161,test_tagger_warns_no_lemma_lookups,Non-Flaky,Multi-Factor,T,0,0.20,13,spaCy/spacy/tests/test_lemmatizer.py
594548161,test_empty_doc,Flaky,Multi-Factor,T,0,0.20,2,spaCy/spacy/tests/doc/test_creation.py
594548161,test_single_word,Non-Flaky,Multi-Factor,T,0,0.20,4,spaCy/spacy/tests/doc/test_creation.py
594548161,test_lookup_lemmatization,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/doc/test_creation.py
594548161,test_doc_api_has_vector,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/doc/test_doc_api.py
594548161,test_doc_api_similarity_match,Flaky,Multi-Factor,T,0,0.20,7,spaCy/spacy/tests/doc/test_doc_api.py
594548161,test_pickle_single_doc,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/doc/test_pickle_doc.py
594548161,test_list_of_docs_pickles_efficiently,Flaky,Multi-Factor,T,1,0.20,11,spaCy/spacy/tests/doc/test_pickle_doc.py
594548161,test_user_data_from_disk,Flaky,Multi-Factor,T,0,0.20,6,spaCy/spacy/tests/doc/test_pickle_doc.py
594548161,test_user_data_unpickles,Flaky,Multi-Factor,T,0,0.20,6,spaCy/spacy/tests/doc/test_pickle_doc.py
594548161,test_hooks_unpickle,Flaky,Multi-Factor,T,0,0.20,8,spaCy/spacy/tests/doc/test_pickle_doc.py
594548161,test_doc_retokenize_spans_entity_split_iob,Non-Flaky,Multi-Factor,T,0,0.20,12,spaCy/spacy/tests/doc/test_retokenize_split.py
594548161,test_span_similarity_match,Flaky,Multi-Factor,T,0,0.20,7,spaCy/spacy/tests/doc/test_span.py
594548161,test_doc_token_api_vectors,Non-Flaky,Multi-Factor,T,0,0.20,13,spaCy/spacy/tests/doc/test_token_api.py
594548161,test_set_pos,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/doc/test_token_api.py
594548161,test_token0_has_sent_start_true,Non-Flaky,Multi-Factor,T,0,0.20,4,spaCy/spacy/tests/doc/test_token_api.py
594548161,test_lang_initialize,Flaky,Multi-Factor,T,0,0.47,6,spaCy/spacy/tests/lang/test_initialize.py
594548161,test_issue768,Flaky,Multi-Factor,T,0,0.20,9,spaCy/spacy/tests/lang/fr/test_prefix_suffix_infix.py
594548161,test_add_label,Non-Flaky,Multi-Factor,T,1,0.20,14,spaCy/spacy/tests/parser/test_add_label.py
594548161,test_get_oracle_actions,Non-Flaky,Multi-Factor,T,0,0.20,16,spaCy/spacy/tests/parser/test_arc_eager_oracle.py
594548161,test_accept_blocked_token,Non-Flaky,Multi-Factor,T,0,0.20,40,spaCy/spacy/tests/parser/test_ner.py
594548161,test_overwrite_token,Non-Flaky,Multi-Factor,T,0,0.20,18,spaCy/spacy/tests/parser/test_ner.py
594548161,test_ruler_before_ner,Non-Flaky,Multi-Factor,T,0,0.33,17,spaCy/spacy/tests/parser/test_ner.py
594548161,test_ner_before_ruler,Non-Flaky,Multi-Factor,T,0,0.33,17,spaCy/spacy/tests/parser/test_ner.py
594548161,test_block_ner,Non-Flaky,Multi-Factor,T,0,0.20,13,spaCy/spacy/tests/parser/test_ner.py
594548161,test_beam_parse,Flaky,Multi-Factor,T,0,0.31,6,spaCy/spacy/tests/parser/test_nn_beam.py
594548161,test_issue595,Non-Flaky,Multi-Factor,T,0,0.22,13,spaCy/spacy/tests/regression/test_issue1-1000.py
594548161,test_issue600,Flaky,Multi-Factor,T,0,0.20,3,spaCy/spacy/tests/regression/test_issue1-1000.py
594548161,test_issue743,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/regression/test_issue1-1000.py
594548161,test_issue850,Non-Flaky,Multi-Factor,T,0,0.29,12,spaCy/spacy/tests/regression/test_issue1-1000.py
594548161,test_issue850_basic,Flaky,Multi-Factor,T,0,0.29,11,spaCy/spacy/tests/regression/test_issue1-1000.py
594548161,test_issue1061,Non-Flaky,Multi-Factor,T,0,0.20,16,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1242,Flaky,Multi-Factor,T,0,0.20,6,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1250,Flaky,Multi-Factor,T,0,0.20,8,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1257,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1375,Flaky,Multi-Factor,T,0,0.20,8,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1387,Flaky,Multi-Factor,T,0,0.22,11,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1434,Flaky,Multi-Factor,T,0,0.29,11,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1450,Non-Flaky,Multi-Factor,T,0,0.29,10,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1488,Non-Flaky,Multi-Factor,T,1,0.20,18,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1494,Non-Flaky,Multi-Factor,T,0,0.20,12,spaCy/spacy/tests/regression/test_issue1001-1500.py
594548161,test_issue1506,Flaky,Multi-Factor,T,1,0.20,19,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1537,Non-Flaky,Multi-Factor,T,0,0.20,21,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1547,Flaky,Multi-Factor,T,0,0.38,7,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1654,Non-Flaky,Multi-Factor,T,0,0.20,12,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1757,Non-Flaky,Multi-Factor,T,0,0.20,10,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1799,Non-Flaky,Multi-Factor,T,0,0.20,18,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1834,Non-Flaky,Multi-Factor,T,0,0.20,14,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1883,Flaky,Multi-Factor,T,0,0.29,7,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1915,Flaky,Multi-Factor,T,0,0.20,6,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue1945,Flaky,Multi-Factor,T,0,0.29,8,spaCy/spacy/tests/regression/test_issue1501-2000.py
594548161,test_issue2179,Flaky,Multi-Factor,T,0,0.19,11,spaCy/spacy/tests/regression/test_issue2001-2500.py
594548161,test_issue2482,Flaky,Multi-Factor,T,0,0.33,5,spaCy/spacy/tests/regression/test_issue2001-2500.py
594548161,test_issue2564,Flaky,Multi-Factor,T,0,0.29,11,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548161,test_issue2671,Non-Flaky,Multi-Factor,T,0,0.29,20,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548161,test_issue2782,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548161,test_issue2800,Non-Flaky,Multi-Factor,T,2,0.15,17,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548161,test_issue2901,Flaky,Multi-Factor,T,0,0.33,7,spaCy/spacy/tests/regression/test_issue2501-3000.py
594548161,test_issue3002,Flaky,Multi-Factor,T,0,0.20,6,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3199,Flaky,Multi-Factor,T,0,0.20,7,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3209,Non-Flaky,Multi-Factor,T,0,0.21,15,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3248_1,Flaky,Multi-Factor,T,0,0.20,7,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3248_2,Flaky,Multi-Factor,T,0,0.33,8,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3289,Flaky,Multi-Factor,T,0,0.27,8,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3345,Non-Flaky,Multi-Factor,T,0,0.43,81,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3410,Non-Flaky,Multi-Factor,T,0,0.20,12,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3456,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3468,Non-Flaky,Multi-Factor,T,0,0.20,13,spaCy/spacy/tests/regression/test_issue3001-3500.py
594548161,test_issue3531,Non-Flaky,Multi-Factor,T,0,0.20,26,spaCy/spacy/tests/regression/test_issue3531.py
594548161,test_issue3611,Non-Flaky,Multi-Factor,T,1,0.33,37,spaCy/spacy/tests/regression/test_issue3611.py
594548161,test_issue3625,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/regression/test_issue3625.py
594548161,test_issue3803,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/regression/test_issue3803.py
594548161,test_issue3869,Flaky,Multi-Factor,T,0,0.20,7,spaCy/spacy/tests/regression/test_issue3869.py
594548161,test_issue3880,Non-Flaky,Multi-Factor,T,0,0.20,14,spaCy/spacy/tests/regression/test_issue3880.py
594548161,test_issue3959,Non-Flaky,Multi-Factor,T,0,0.20,16,spaCy/spacy/tests/regression/test_issue3959.py
594548161,test_issue4030,Non-Flaky,Multi-Factor,T,1,0.29,41,spaCy/spacy/tests/regression/test_issue4030.py
594548161,test_issue4042,Non-Flaky,Multi-Factor,T,0,0.43,25,spaCy/spacy/tests/regression/test_issue4042.py
594548161,test_issue4042_bug2,Non-Flaky,Multi-Factor,T,0,0.20,31,spaCy/spacy/tests/regression/test_issue4042.py
594548161,test_issue4190,Non-Flaky,Multi-Factor,T,0,0.20,17,spaCy/spacy/tests/regression/test_issue4190.py
594548161,test_issue4267,Non-Flaky,Multi-Factor,T,0,0.20,24,spaCy/spacy/tests/regression/test_issue4267.py
594548161,test_issue4272,Flaky,Multi-Factor,T,0,0.20,5,spaCy/spacy/tests/regression/test_issue4272.py
594548161,test_issue4313,Non-Flaky,Multi-Factor,T,0,0.20,24,spaCy/spacy/tests/regression/test_issue4313.py
594548161,test_issue4348,Non-Flaky,Multi-Factor,T,1,0.20,12,spaCy/spacy/tests/regression/test_issue4348.py
594548161,test_serialize_doc_bin,Non-Flaky,Multi-Factor,T,0,0.29,10,spaCy/spacy/tests/serialize/test_serialize_doc.py
594548161,test_serialize_language_meta_disk,Flaky,Multi-Factor,T,0,0.38,5,spaCy/spacy/tests/serialize/test_serialize_language.py
594548161,test_serialize_with_custom_tokenizer,Non-Flaky,Multi-Factor,T,0,0.20,18,spaCy/spacy/tests/serialize/test_serialize_language.py
594548161,test_serialize_language_exclude,Non-Flaky,Multi-Factor,T,0,0.33,13,spaCy/spacy/tests/serialize/test_serialize_language.py
594548161,test_tokenizer_add_special_case_tag,Flaky,Multi-Factor,T,0,0.20,8,spaCy/spacy/tests/tokenizer/test_tokenizer.py
593978174,test_language_pipe,Non-Flaky,Traceback Coverage,T,0,0.17,5,spaCy/spacy/tests/test_language.py
593938542,test_language_pipe,Non-Flaky,Traceback Coverage,T,0,0.20,5,spaCy/spacy/tests/test_language.py
593906488,test_language_pipe,Non-Flaky,Traceback Coverage,T,0,0.25,5,spaCy/spacy/tests/test_language.py
593013950,test_serialize_doc_bin,Non-Flaky,Traceback Coverage,T,0,0.20,10,spaCy/spacy/tests/serialize/test_serialize_doc.py
593013279,test_serialize_doc_bin,Non-Flaky,Traceback Coverage,T,0,0.25,10,spaCy/spacy/tests/serialize/test_serialize_doc.py
592805909,test_vocab_prune_vectors,Non-Flaky,Traceback Coverage,T,0,0.33,16,spaCy/spacy/tests/vocab_vectors/test_vectors.py
591480430,test_tokenizer_special_cases_with_affixes,Flaky,Traceback Coverage,F,0,0.25,0,spaCy/spacy/tests/tokenizer/test_tokenizer.py
590885688,test_issue3248_2,Non-Flaky,Traceback Coverage,T,0,0.25,8,spaCy/tests/regression/test_issue3001-3500.py
589391538,test_doc_add_entities_set_ents_iob,Missing factors,Multi-Factor,F,0,0.26,0,spaCy/spacy/tests/parser/test_ner.py
588959706,test_phrase_matcher_remove,Non-Flaky,Traceback Coverage,T,0,0.25,24,spaCy/spacy/tests/matcher/test_phrase_matcher.py
588959706,test_ruler_before_ner,Flaky,Traceback Coverage,F,0,0.25,17,spaCy/spacy/tests/parser/test_ner.py
588959706,test_ner_before_ruler,Flaky,Traceback Coverage,F,0,0.25,17,spaCy/spacy/tests/parser/test_ner.py
588959706,test_entity_ruler_entity_id,Flaky,Traceback Coverage,F,0,0.40,6,spaCy/spacy/tests/pipeline/test_entity_ruler.py
588959706,test_entity_ruler_cfg_ent_id_sep,Flaky,Traceback Coverage,F,0,0.25,7,spaCy/spacy/tests/pipeline/test_entity_ruler.py
588933151,test_preserving_links_asdoc,Flaky,Traceback Coverage,F,0,0.50,34,spaCy/spacy/tests/pipeline/test_entity_linker.py
588933151,test_issue3345,Flaky,Traceback Coverage,F,0,0.40,81,spaCy/spacy/tests/regression/test_issue3001-3500.py
587536678,test_tokenizer_validate_special_case,Flaky,Traceback Coverage,F,0,0.25,0,spaCy/spacy/tests/tokenizer/test_tokenizer.py
587055523,test_doc_add_entities_set_ents_iob,Missing factors,Multi-Factor,F,0,0.22,0,spaCy/spacy/tests/parser/test_ner.py
586969011,test_doc_add_entities_set_ents_iob,Non-Flaky,Traceback Coverage,T,0,0.24,10,spaCy/spacy/tests/parser/test_ner.py
